order_id,order_key,organisation_id,status,total,completed_date,job_id
11768,wc_order_0xwUSd8tVxDSq,515,completed,1534.5,2024-04-10 17:01:13,1281
11769,wc_order_o55qq1QUIIGyw,79,completed,2025.9,2023-10-09 08:44:06,
11771,wc_order_t8j6JxlkehXTM,140,completed,792.0,2023-10-18 06:32:11,1286
11772,wc_order_Z1YP5gSsaTfFB,156,completed,2376.0,2023-11-17 14:04:26,1301
11774,wc_order_AZwIF91Q1uq2m,2828,completed,211.2,2023-10-06 15:14:06,1289
11776,wc_order_IRwyv7XdAgFly,168,completed,4345.0,2023-11-20 15:46:20,1293
11779,wc_order_WUnIcZdwFaTwH,2830,completed,322.52,2023-10-24 13:47:12,1300
11780,wc_order_4VF3b61vf84O9,2421,completed,1518.0,2023-09-21 09:37:22,
11785,wc_order_ddotRbeHPQJM4,28,completed,526.9,2023-11-08 15:39:35,1291
11786,wc_order_ul9xBodapX99S,341,completed,841.5,2023-11-09 15:59:19,1290
11789,wc_order_lhhnWD0kUARQX,262,completed,3219.91,2023-09-21 11:04:03,
11793,wc_order_bL8EzDZyRMizM,2395,completed,211.2,2023-09-26 13:46:30,1292
11795,wc_order_2MwicprycAqsT,2831,completed,346.5,2023-10-12 15:42:00,1295
11804,wc_order_e8wcvkOTQhG4K,93,completed,9990.2,2023-12-01 11:46:48,1299
11805,wc_order_hgGCudSZ1927U,2833,completed,1155.0,2023-10-26 14:29:11,1297
11927,wc_order_PIfrKlx8Ftbqg,2836,completed,198.0,2023-11-03 12:49:40,1306
11928,wc_order_k6w570zjHCvDi,290,completed,462.0,2024-01-16 14:42:00,1302
11929,wc_order_Bz9DjxprjC0aG,395,completed,968.98,2023-10-05 08:42:34,
11956,wc_order_tEmFYLb2Ryjzc,2837,completed,487.71,2023-10-10 12:35:11,
11958,wc_order_m1YEshAIl0QoE,1609,completed,660.0,2023-10-24 14:07:19,1307
11960,wc_order_KivTmbblBXLE1,335,completed,665.5,2023-11-13 08:24:42,1312
11962,wc_order_Q2kVVKTEFwSqM,1631,completed,1188.0,2023-10-31 14:25:01,1304
11963,wc_order_VZk7Uu9mguTDZ,2838,completed,211.2,2023-10-24 14:09:51,1305
11983,wc_order_suternaUPnANk,379,completed,1683.0,2023-11-09 16:00:05,1309
11984,wc_order_paIccSSrP5bHg,379,completed,883.4,2023-10-13 14:15:59,
11985,wc_order_SWvyN00fzi8j4,1584,completed,1043.52,2024-09-03 16:35:08,
11986,wc_order_vCgaD6mo2Jvjq,230,completed,863.5,2023-10-30 15:18:46,1310
11996,wc_order_DwLsvITdal06f,2630,completed,490.6,2023-10-18 06:37:52,1311
11997,wc_order_kDhJmNELtBgXm,232,completed,1314.95,2023-10-16 13:00:53,
12016,wc_order_NjxWiOK0cp3LI,1669,completed,5227.59,2023-11-07 11:15:41,
12019,wc_order_7TCvOWAv6rKYx,1496,completed,2286.9,2024-03-21 15:05:35,1400
12028,wc_order_eaRgC5vfQ39ZL,842,completed,418.0,2023-11-02 07:19:19,1313
12029,wc_order_O238u2FbXIClb,2768,completed,79.75,2023-10-20 14:20:38,1314
12035,wc_order_6bVhjCf4RIWTH,204,completed,1244.78,2023-10-23 12:49:39,
12042,wc_order_4YhNngT5fwC6V,345,completed,2494.35,2023-10-24 09:48:01,
12044,wc_order_0KFrmeFPdl9HG,181,completed,1540.0,2023-12-08 09:46:48,1318
12045,wc_order_WEGECwPMEDWdf,526,completed,6459.61,2023-11-03 13:19:57,
12046,wc_order_A6ZCfSblH5ksy,194,completed,6105.21,2023-10-26 10:18:10,
12049,wc_order_mBkGc0JyIM4fq,2838,completed,139.7,2023-10-26 13:29:59,1316
12054,wc_order_YS58BREL0hlHv,1568,completed,2891.05,2023-10-26 11:16:01,
12055,wc_order_DZivnezGN6ZmZ,2528,completed,6455.25,2023-11-01 08:46:25,
12056,wc_order_hqk4b27y58RxS,2843,completed,1726.14,2023-11-10 10:43:28,
12058,wc_order_a5t1iOZCAvukw,2831,completed,3030.5,2024-01-16 14:39:41,1347
12064,wc_order_3olnBvl8GGAPd,2844,completed,2227.5,2024-01-30 14:24:45,1320
12070,wc_order_ULQhcmq9YCLsc,1174,completed,1237.5,2024-01-17 14:33:13,1332
12071,wc_order_EkaoJflEkmT1i,176,completed,99.0,2023-11-13 15:42:14,1321
12072,wc_order_eUAYQfb11nwyA,2842,completed,911.9,2023-11-15 15:09:08,1324
12073,wc_order_dBteD5si0LUC5,2845,completed,566.5,2024-07-31 16:25:02,1327
12074,wc_order_z6uHf6R4cIn45,978,completed,2039.4,2023-11-24 15:06:50,1335
12092,wc_order_Ae0zDElMMU78Z,1036,completed,517.0,2023-11-15 14:24:05,1326
12094,wc_order_Z8qORa1jg3K0w,2846,completed,453.08,2023-10-31 12:49:29,
12095,wc_order_XcejZDvb1clE4,2841,completed,1308.31,2023-10-31 10:55:55,
12096,wc_order_hj7L2xdjCYsSa,232,completed,229.53,2023-11-01 10:45:13,
12098,wc_order_240eBo5Kz2BGj,2821,completed,198.0,2023-11-03 13:21:00,1330
12112,wc_order_XAQHOA6Am3ThL,1182,completed,891.0,2024-01-18 13:20:34,1338
12118,wc_order_jGYiQmexJv7pP,1660,completed,5619.31,2024-01-29 09:53:57,
12120,wc_order_ACdIwUzeh3gX4,2847,completed,7394.82,2023-11-16 07:28:07,
12121,wc_order_Wkr9aC1ijg24O,2848,completed,211.2,2023-11-24 06:48:16,1334
12122,wc_order_XTO1JQnqTWSAT,2849,completed,700.74,2024-06-04 11:58:22,
12125,wc_order_l8BJwSmSldFUR,144,completed,4805.77,2023-11-10 09:14:13,
12127,wc_order_Nr04APEFKquOm,350,completed,1870.0,2024-02-06 15:33:53,1342
12133,wc_order_9GLv6Bu9qfJCu,661,completed,895.82,2023-11-13 11:52:06,
12134,wc_order_FLMSrSe4ZCARD,2850,completed,1068.66,2023-11-13 08:17:36,
12136,wc_order_hqD6bKhUIyz9I,2397,completed,76.67,2023-11-13 15:42:53,1336
12137,wc_order_sMHKelddkP0ir,1478,completed,1148.4,2023-12-08 10:22:18,1337
12139,wc_order_PoiqCfTa4USrq,2842,completed,1039.5,2024-01-19 15:34:14,1344
12140,wc_order_p2TilFF0QvEJi,2851,completed,211.2,2024-02-15 16:02:38,1346
12141,wc_order_TAwf5wOTy1Bgh,2763,completed,220.0,2023-11-15 14:21:43,1339
12147,wc_order_UPxZD0Iu2wbY8,1617,completed,3114.05,2023-11-16 10:21:03,
12149,wc_order_69jATDv68eohH,2852,completed,350.9,2023-11-22 14:16:29,1341
12150,wc_order_0wyM9SHpusXX3,51,completed,1557.63,2023-11-16 10:55:37,
12154,wc_order_1Cj0e7CW8XLRT,1237,completed,1435.0,2024-02-07 15:50:36,1343
12155,wc_order_V3vL8609X3TbF,2656,completed,211.2,,1348
12160,wc_order_kCryv4SU9Ssg3,219,completed,7335.55,2024-02-05 10:13:43,
12163,wc_order_6yGgHFc6wONy1,1392,completed,1188.0,2023-11-21 14:53:14,1180
12164,wc_order_eirem2R3t1ZUi,152,completed,280.5,2023-12-01 14:43:56,1349
12167,wc_order_006Y42YipSc1O,2742,completed,253.02,2023-11-22 16:01:32,
12168,wc_order_dV4MUf2l9XLPC,2854,completed,211.2,2023-12-08 10:11:49,1350
12170,wc_order_k9d8WKor0Q581,1737,completed,891.0,2023-11-24 07:30:38,1352
12171,wc_order_EjFfZvdqQgl1i,780,completed,1593.9,2024-01-26 09:14:56,1351
12182,wc_order_7PFhFv4gTfRhJ,1516,completed,472.45,2024-01-23 11:53:53,1355
12186,wc_order_qGUfoKwRsT7CT,150,completed,1414.6,2024-01-17 13:41:57,
12188,wc_order_dwl3VT5vb1KcR,1510,completed,2659.9,2024-01-16 11:24:21,
12194,wc_order_xclwsCc2nNPcg,352,completed,1155.0,,1359
12195,wc_order_N7lsKKQVz4EU5,191,completed,693.0,2023-12-01 14:42:33,1322
12196,wc_order_QB1VIsIOij7o5,2856,completed,616.0,2024-02-06 11:06:50,
12199,wc_order_AbJuVZ0jivahQ,257,completed,7552.18,2024-02-22 08:32:20,
12201,wc_order_Y5YEX4ykBAw1B,2397,completed,13446.4,2024-02-08 16:03:03,1364
12205,wc_order_W1xxWY7BmPvE9,1231,completed,1957.82,2023-12-07 08:56:31,
12206,wc_order_bNZkiOMMZTOpM,2674,completed,4181.16,2024-01-17 13:42:14,
12207,wc_order_kgqWFfaocKZ5l,2465,completed,252.45,2023-12-08 14:43:59,1356
12208,wc_order_GZ7i7LyHYG65N,77,completed,137.94,2023-12-07 08:15:54,
12211,wc_order_7DH9IA1JH0uvi,1575,completed,2672.92,2023-12-07 12:06:41,
12215,wc_order_wjN55kNSBkrz8,373,completed,503.8,2024-02-29 17:01:10,1358
12219,wc_order_55xRqaY4pJj5W,2859,completed,187.02,2023-12-15 07:28:30,
12260,wc_order_DYmBDkF29RprS,136,completed,106.7,2024-01-16 14:41:24,1365
12261,wc_order_e30GM9tQC3Ks0,1218,completed,678.7,2024-01-16 14:40:35,1362
12262,wc_order_B9VtfD50J7NwN,102,completed,5280.0,2024-02-16 10:58:44,1366
12264,wc_order_QUlXPygbASm6X,21,completed,3797.62,2024-01-16 11:11:17,
12265,wc_order_5RYd5aVZ9a4mT,2397,completed,209.0,2024-01-24 15:06:49,1367
12267,wc_order_GJTnKBAneN5RW,2648,completed,211.2,2024-02-14 17:14:05,1368
12271,wc_order_gWn66KypIYnlN,2421,completed,1784.73,2024-01-22 10:47:22,
12272,wc_order_HsuZ0hPkzbWNl,303,completed,692.73,2024-01-22 12:37:07,
12274,wc_order_DHQUVJCsYz4UR,2863,completed,2476.1,2024-01-24 11:51:57,
12277,wc_order_QYoi1oh5sLS22,146,completed,566.5,2024-05-20 13:44:33,1373
12279,wc_order_u4Ulzl9eiUudi,1231,completed,4151.71,2024-01-25 11:40:04,
12280,wc_order_2G566RJALMZGr,180,completed,429.83,2024-01-25 13:17:51,
12282,wc_order_ZckefBA6sMvN6,194,completed,891.0,2024-02-20 15:16:04,1369
12289,wc_order_UnLVO59dpAqka,2865,completed,139.7,2024-02-19 11:38:21,1377
12296,wc_order_uYAIeHZmyD16i,10,completed,137.5,2024-02-29 11:29:30,1372
12298,wc_order_utmYNMtENPQQf,2868,completed,510.4,2024-02-02 12:56:55,
12300,wc_order_HTKCnCJIdJvY7,1840,completed,517.0,2024-02-21 13:43:27,1374
12301,wc_order_rig4T0cngWnQD,484,completed,1205.6,2024-02-22 08:13:45,1383
12312,wc_order_hbH712XM5lXlp,2866,completed,3812.05,2024-02-01 12:36:28,
12313,wc_order_VoYeNt0mXbp5I,2871,completed,1138.5,2024-02-27 16:30:02,1389
12314,wc_order_l1fyimRFZ19UQ,46,completed,841.5,2024-05-02 07:53:04,1380
12321,wc_order_mKAsFNBXj60Fh,2717,completed,1049.4,2024-02-22 09:36:53,1378
12326,wc_order_W6CrLjsDVjOIN,348,completed,544.5,2024-03-05 13:31:37,1379
12327,wc_order_iEGI6Wr6kec1Z,661,completed,985.49,2024-02-02 09:46:53,
12330,wc_order_Jem1VouCYwsop,219,completed,4253.7,2024-04-04 15:22:58,
12334,wc_order_RgzdyzhNWGMAl,2869,completed,1188.0,2024-02-15 15:13:18,1381
12353,wc_order_uFEZAOoeF16AV,1370,completed,665.5,2024-04-22 14:19:24,1388
12359,wc_order_ZtZGAXW14L5rS,2647,completed,11166.1,2024-02-08 12:26:40,
12363,wc_order_JLXpEERi5MLbe,1232,completed,616.0,2024-02-28 11:31:31,1387
12364,wc_order_HmJO5rQLMMCS7,2763,completed,10202.5,2024-04-26 08:13:19,1393
12366,wc_order_ivazf9JWn737f,1023,completed,1287.0,2024-04-19 14:01:32,1448
12367,wc_order_cNgtAzXuYqW2U,670,completed,1234.66,2024-02-08 14:21:33,
12373,wc_order_mc5yykye7UM9w,1355,completed,609.4,2024-02-09 08:59:56,
12374,wc_order_9GcvM4diKG57f,1707,completed,3064.48,2024-02-13 09:56:37,
12375,wc_order_tNC3vt2Jey2FV,780,completed,140.25,2024-02-12 15:55:04,1384
12376,wc_order_NgwenUeaarPva,1585,completed,6397.69,2024-03-04 08:57:57,
12377,wc_order_er3YMjYDRN4PZ,195,completed,1603.8,2024-04-17 15:22:04,1385
12378,wc_order_FLvyP3CX4PKDG,1132,completed,430.4,2024-02-12 08:53:25,
12379,wc_order_UO1Pkq14iTpki,2803,completed,211.2,2024-02-26 15:13:50,1386
12380,wc_order_hEztEf4Omji03,1132,completed,566.5,2024-07-30 16:54:43,1390
12383,wc_order_pd3VjVMdIpYOr,737,completed,2290.68,2024-02-16 09:41:04,
12384,wc_order_LiZXmSj8QcplA,2831,completed,211.2,2024-04-09 14:25:45,1391
12385,wc_order_8QA9S2HFTltjw,2804,completed,310.2,2024-03-20 14:58:27,1392
12386,wc_order_m7xD89KQPJvt6,2812,completed,350.9,2024-02-28 11:21:20,1394
12388,wc_order_fX4WykTTGtRjx,268,completed,1188.0,2024-03-05 13:38:44,1396
12395,wc_order_rKe161QU5krOw,1613,completed,4342.8,2024-11-14 15:47:52,
12396,wc_order_rNxZFSVhu4p1X,2618,completed,665.5,2024-03-07 14:41:58,1395
12398,wc_order_GBA7oSR7pC6Hb,51,completed,1619.59,2024-02-14 07:45:36,
12401,wc_order_0eVyg2Vq68yd3,828,completed,940.5,2024-03-06 14:18:20,1397
12404,wc_order_2ZbdYUdKjHi11,1483,completed,1633.5,2024-04-03 15:09:27,1414
12411,wc_order_sabISTw17QQLB,1132,completed,833.0,2024-03-15 12:52:11,
12412,wc_order_jdz1IgzH9lVWd,2233,completed,374.07,2024-03-04 10:03:40,
12413,wc_order_UMjRUWLGl5iWa,1207,completed,1376.1,2024-02-19 11:32:03,1370
12416,wc_order_vGvsbftSmdRc3,1568,completed,1644.5,2024-04-23 14:31:17,1445
12418,wc_order_txLOTpvHvcETw,2352,completed,5211.8,2024-04-17 16:27:35,1437
12421,wc_order_nozz8iVqSp9ic,292,completed,2604.44,2024-02-20 09:23:47,
12427,wc_order_1h1UvIO1ExeL6,2878,completed,437.89,2024-02-20 13:52:42,
12428,wc_order_IwqxRSAt3YxgK,224,completed,665.5,2024-03-13 14:49:23,1399
12429,wc_order_TEVAduquEQ7lK,187,completed,1516.9,2024-02-21 07:17:23,
12430,wc_order_YCNktkVnYC6TL,613,completed,3818.8,2024-02-21 09:26:56,
12434,wc_order_mYEsNJF6K6SqR,2879,completed,325.6,2024-03-20 14:44:14,1415
12435,wc_order_O7wzeuf0YgyQX,1577,completed,1039.5,2024-03-20 15:03:01,1404
12436,wc_order_Qegr96n741pwq,2750,completed,211.2,2024-04-30 15:52:57,1401
12438,wc_order_Na1pJ8LNpUIoP,1715,completed,1588.9,2024-03-20 14:54:25,1403
12439,wc_order_Ey9o3SlqYnq4r,2864,completed,737.0,2024-03-05 15:58:06,1402
12440,wc_order_SIQgmbS7m3bSM,18,completed,814.0,2024-05-06 09:11:31,1405
12442,wc_order_axSsF8ujHuskL,2880,completed,1282.6,2024-03-13 13:52:54,1407
12444,wc_order_i4r7WVakxync7,2881,completed,1287.0,2024-04-11 15:31:49,1421
12446,wc_order_OblkWFfS2utIX,944,completed,1683.0,2024-04-03 12:32:17,1408
12447,wc_order_WMl78QYyTjiWZ,2646,completed,573.1,2024-03-22 15:30:31,1411
12454,wc_order_2PRB2P0QY3u5L,1512,completed,1039.5,2024-04-17 15:18:45,1413
12456,wc_order_9nsynQ8TXKcZv,2637,completed,350.9,2024-10-10 13:29:43,1409
12457,wc_order_zn3jBzvnckJTK,2811,completed,211.2,2025-03-26 12:11:58,1410
12458,wc_order_eERLAX3khRzxg,317,completed,9229.67,2024-03-11 11:17:28,
12463,wc_order_ZHz5bVS92mkK5,79,completed,1919.72,2024-06-06 10:48:30,
12469,wc_order_FhnjPd1INCi5o,2763,completed,93.5,2024-03-18 14:37:22,1417
12470,wc_order_6Cv6DV4D2EotB,777,completed,2871.0,2024-04-22 16:33:39,1444
12471,wc_order_8WbMeWdK0rkUk,1176,completed,2586.25,2024-05-02 09:37:28,
12472,wc_order_KFAsec0dRPUmE,826,completed,1351.9,2024-03-14 14:51:08,1419
12477,wc_order_tmEypjLwbsnUT,2883,completed,650.1,2024-03-20 14:57:18,1422
12479,wc_order_A5wOOYgqxx7eR,812,completed,233.42,2024-03-07 12:04:01,
12480,wc_order_u3LEuDc4zVr8H,271,completed,2079.0,2024-03-18 14:19:24,1420
12491,wc_order_D0WMFL2bjAw6t,1739,completed,1938.75,2024-03-12 14:45:47,
12492,wc_order_2BRrRvZ150qi1,753,completed,418.0,2024-05-14 15:46:16,1435
12494,wc_order_DOAhbsBdU6DgT,300,completed,484.0,2024-03-13 14:57:19,1423
12496,wc_order_n9vFnLPdBNAiV,2669,completed,350.9,2024-04-16 15:48:16,1424
12498,wc_order_8gO5sb2dmshlL,2887,completed,909.7,2024-03-27 14:26:51,1438
12502,wc_order_t6zbwQdJOKVG2,2888,completed,211.2,2024-03-15 13:55:52,1434
12503,wc_order_tCjNtSyAAVXgD,150,completed,940.5,2024-07-31 16:05:50,1441
12505,wc_order_dUdT6hIqrmpe7,2529,completed,4333.71,2024-03-13 13:41:35,
12506,wc_order_BFSy8cxr4Tuzh,2812,completed,352.0,2024-04-05 15:01:12,1436
12508,wc_order_PRrULwz6JVMwP,271,completed,3669.81,2024-06-11 10:10:46,
12509,wc_order_8wVtnzntFExJm,2889,completed,211.2,2024-05-28 16:27:37,1455
12510,wc_order_MUgLplh91jS2N,2890,completed,7843.0,2024-06-11 09:33:26,1439
12512,wc_order_nZlRw78oNNUY0,241,completed,467.5,2024-04-26 08:33:39,1440
12517,wc_order_PyB3F4UCABUzH,1602,completed,1655.5,2024-04-02 14:53:37,1442
12519,wc_order_pocF4l5d9MWCC,1361,completed,3732.31,2024-04-15 13:23:15,
12525,wc_order_sjTWejSwnIjdE,2401,completed,990.0,2024-05-22 14:15:36,1457
12526,wc_order_LeSKwYxBYIjpf,110,completed,1782.0,2024-10-23 16:24:01,1470
12528,wc_order_mNUAVtZsS0yrt,2895,completed,1127.5,2024-03-21 14:04:00,
12535,wc_order_nQplZ9nRW5HW0,2745,completed,792.0,2024-06-04 16:18:20,1452
12536,wc_order_vmGRjoqXesLi5,2897,completed,742.5,2024-05-09 15:04:16,1446
12537,wc_order_VwqN5naNWEaj6,1068,completed,1062.6,2024-05-20 13:43:39,1458
12539,wc_order_6s1494K7VGoVi,780,completed,467.5,2024-04-26 14:56:21,1447
12541,wc_order_LmZEk2hVhbGYL,1577,completed,3907.46,2024-04-04 08:59:59,
12546,wc_order_OuvD1piDAyKpP,1596,completed,284.9,2024-04-02 09:20:29,
12547,wc_order_265t8A43U2Up3,2899,completed,211.2,2024-04-10 16:58:45,1449
12549,wc_order_HrthfsV94RZHU,2900,completed,188.1,2024-04-04 09:07:01,
12551,wc_order_aaAbkt7IXWHdB,2901,completed,211.2,2024-07-09 08:54:15,1450
12555,wc_order_1TEzNHE7f2miU,2808,completed,11531.05,2024-04-04 11:37:38,
12558,wc_order_5Cd85DmvhAyZa,261,completed,3694.9,2024-04-09 09:37:39,
12559,wc_order_IZgPBanPl7Gtu,2902,completed,1738.0,2024-04-05 14:58:33,
12561,wc_order_aS9gaWeClnxhv,44,completed,1346.4,2024-04-30 15:53:34,1463
12562,wc_order_rSfBZoSjwJF0M,2576,completed,841.5,2024-09-26 17:01:24,1454
12563,wc_order_CL1KcU5O2DAB6,2464,completed,350.9,2024-04-08 16:35:04,1433
12564,wc_order_kbgS8c9fDy9JD,2903,completed,2233.56,2024-04-09 15:05:39,
12565,wc_order_EL0Hbg84MwYuM,2397,completed,66.0,2024-04-12 16:05:03,1451
12566,wc_order_m2RGaZVoibp3k,2713,completed,291.5,2024-05-22 16:46:21,1453
12568,wc_order_XMjw5ZEfMZtl5,2904,completed,7486.6,2024-06-20 09:01:48,1477
12573,wc_order_e4Gt6K7zyErIW,378,completed,542.3,2024-10-08 17:40:42,1456
12580,wc_order_YNjT1xdBb4uhT,1350,completed,2341.72,2024-04-23 14:10:36,
12581,wc_order_2D8GktPwWc6MW,2797,completed,4611.52,2024-04-24 11:37:56,
12585,wc_order_ifSeeqEBzjGKk,1339,completed,3118.5,2024-09-10 16:11:59,1599
12586,wc_order_QMRkSqKhbF2oB,2470,completed,2920.5,2024-09-24 16:34:03,1459
12587,wc_order_63e0qCNmmAGII,313,completed,425.3,2024-06-03 10:42:06,
12591,wc_order_TtdqjmlTM4i4o,2718,completed,73.92,2024-04-29 08:07:18,
12596,wc_order_F93Kv13Q0N7Cu,312,completed,1941.5,2024-06-05 15:56:11,1462
12597,wc_order_SYo5fx0jXvM6w,2890,completed,55.0,2024-06-03 16:06:26,1461
12599,wc_order_MXzQj8IppT8ul,1627,completed,231.26,2024-04-29 11:54:30,
12604,wc_order_4ETvaQV2WWAZl,413,completed,2163.15,2024-06-27 19:16:51,1464
12605,wc_order_fEu7kNaBAKkN9,144,completed,739.85,2024-04-29 16:06:12,
12607,wc_order_PKULV4HJfnPY9,2624,completed,3562.9,2024-05-08 14:54:15,
12610,wc_order_cfiwYs0UeoCXu,81,completed,667.7,2024-06-25 16:03:12,1465
12611,wc_order_P6E6sKV4MU35B,2382,completed,211.2,2024-05-09 15:05:17,1466
12613,wc_order_bJEU6laZDMIHr,2909,completed,544.5,2024-04-30 18:53:49,
12614,wc_order_BNntQQa4Y3efK,2618,completed,132.0,2024-05-02 12:09:33,1467
12615,wc_order_aDS6YGmWrXrJu,67,completed,782.1,2024-05-21 18:36:09,1472
12617,wc_order_Xx2EaEyn9dlsX,704,completed,1642.3,2024-05-06 09:00:50,
12618,wc_order_G5xVVhQ8xDLdS,11,completed,1820.5,2024-05-23 16:11:04,1468
12624,wc_order_7DOjxePlPCCOw,1232,completed,4637.6,2024-05-02 12:52:32,
12625,wc_order_H2OMwIA2tL1Nb,24,completed,693.0,2024-05-23 14:57:20,1480
12626,wc_order_0dD4AyDIB49Ya,385,completed,695.2,2024-05-22 16:29:44,1469
12627,wc_order_SFFuZXhLQY65J,1218,completed,2311.21,2024-05-02 15:37:03,
12629,wc_order_Lrx3cL7pkOH37,777,completed,680.9,2024-05-09 14:02:12,1471
12630,wc_order_0UHnHrMgxPXLR,1554,completed,3732.48,2024-05-03 14:07:39,
12631,wc_order_E9caNtw1zOBSC,138,completed,1980.0,2024-07-10 16:05:55,1473
12636,wc_order_WXRc2ouxKMsSb,1784,completed,4290.64,2024-05-10 14:03:08,
12638,wc_order_NzPEyJNfgcy24,47,completed,616.0,2024-05-24 14:59:02,1474
12640,wc_order_8sY66GXjsfTIR,1747,completed,566.5,2024-05-07 12:52:24,
12641,wc_order_WeAlLKM2KiXiN,1600,completed,2200.0,2024-05-08 08:14:53,1375
12643,wc_order_uL2r7tPFymTPu,6,completed,1607.08,2024-05-22 10:54:55,
12645,wc_order_RAXijt5VnMLoE,343,completed,1320.0,2024-05-21 16:19:47,1475
12646,wc_order_7giAnluJdbdql,371,completed,1692.9,2024-11-05 09:49:23,1484
12648,wc_order_AluOr6M05VqNc,318,completed,236.5,2024-05-28 16:29:52,1476
12650,wc_order_lmcrG2tYsaF4y,208,completed,685.3,2024-07-29 15:18:52,1489
12651,wc_order_Y9w6IXC054Eo0,2702,completed,211.2,2024-05-17 14:22:47,1479
12652,wc_order_tgcR28GJRSU22,2911,completed,211.2,2024-05-28 16:59:36,1485
12654,wc_order_hqivj3bMp10Px,2913,completed,1619.2,2024-07-03 15:15:49,1481
12656,wc_order_SPH4j6fjchK8T,136,completed,1463.0,2024-07-11 17:14:35,1482
12657,wc_order_kdEmkRsycUGNX,2830,completed,211.2,2024-05-15 13:42:11,1483
12660,wc_order_giQ241dizu3Hg,245,completed,1056.0,2024-06-12 14:58:36,1486
12667,wc_order_Gd0Q9ClJv7P1s,123,completed,1056.0,2024-08-02 14:32:14,1515
12668,wc_order_VYEN9vxrb4UiY,274,completed,1039.5,2024-06-28 12:08:48,1507
12670,wc_order_oAbquRJiYOvWr,2915,completed,310.2,2024-06-25 16:04:11,1487
12672,wc_order_5WZzYBkjtFhnV,171,completed,1633.5,2024-08-22 17:01:49,1501
12674,wc_order_mJIsoONSkBdA1,391,completed,1237.5,2024-05-24 13:13:02,1492
12675,wc_order_u71QsDFuPGJaH,233,completed,2107.6,2024-09-11 14:48:19,1490
12678,wc_order_mMX6SuC6ZJRgs,2382,completed,224.96,2024-05-21 16:15:31,
12682,wc_order_quLvGTtJ2qQoq,581,completed,378.4,2024-05-21 18:34:34,1491
12683,wc_order_K0einiZBkf0n0,301,completed,4273.71,2024-06-18 09:31:17,
12684,wc_order_Kyr8YhK962r5D,2763,completed,79.2,2024-05-27 11:48:19,1493
12686,wc_order_A2H6g5NBgKDEp,1772,completed,4112.49,2024-05-23 09:39:55,
12689,wc_order_1QvX8eWbeXvYn,2580,completed,4101.38,2024-05-27 13:00:48,
12690,wc_order_ESDjVC6NUqAuX,11,completed,1697.3,2025-04-14 14:10:21,1494
12695,wc_order_SzO0UOXlqbfgy,22,completed,3019.5,2024-07-04 15:57:37,1498
12696,wc_order_q2VVRBjwrVaoe,2917,completed,1078.0,2024-07-09 08:55:01,1495
12697,wc_order_1RPE83wfJApRd,277,completed,962.5,2024-07-23 14:00:25,
12705,wc_order_6Y1GVugIU7NMy,360,completed,1782.0,2024-06-19 15:52:55,1496
12712,wc_order_7b7fVzOgpIJnf,2464,completed,1375.0,2024-07-04 12:28:03,1499
12713,wc_order_2OAVqOou3WK4K,10,completed,1936.76,2024-06-07 14:39:14,
12714,wc_order_3LzVQv3yiAei1,2503,completed,990.0,2024-09-30 08:05:58,1502
12716,wc_order_ZYjNBIh9PPWlj,2718,completed,222.2,2024-07-17 16:15:48,1537
12717,wc_order_MsAA3XAcGyDuN,2920,completed,211.2,2024-06-06 13:49:21,1500
12718,wc_order_v6DDBpJIN7xE7,177,completed,1364.0,2024-07-31 20:17:12,1506
12719,wc_order_UqaSunSCk0NJE,1600,completed,203.5,2024-06-04 14:47:02,
12721,wc_order_tLRQ5kd0vQjjW,1003,completed,626.74,2024-06-04 10:30:08,
12722,wc_order_sTxtRP0ZirHeE,1032,completed,2524.5,2024-07-30 15:33:11,1538
12723,wc_order_K9pyaTSmQjX4s,2921,completed,211.2,2024-06-12 14:40:54,1503
12725,wc_order_rGNbaOlwqKHOf,187,completed,4224.0,2024-11-14 07:41:08,1504
12727,wc_order_HinpPLiBvvXCE,333,completed,1039.5,2024-07-09 15:33:18,1519
12729,wc_order_vPHZq5JGYM5iQ,214,completed,1025.2,2024-06-12 16:01:34,1505
12730,wc_order_NPz96UEAlWUVj,10,completed,551.4,2024-06-06 13:13:35,
12733,wc_order_GL551tdrcNPBM,2745,completed,1685.42,2024-06-04 12:31:44,
12734,wc_order_beaOeDopOsUB7,162,completed,841.5,2024-07-22 16:44:08,1509
12736,wc_order_NrG5SbRjozqsV,358,completed,239.36,2024-06-04 12:28:10,
12737,wc_order_eeVoQVaWMewkP,2922,completed,704.0,2024-08-07 15:12:05,1520
12739,wc_order_6QF9leEbTXiME,2923,completed,338.93,2024-06-05 10:09:32,
12741,wc_order_UULvkofNxp2EN,1505,completed,3795.79,2024-06-05 14:10:19,
12743,wc_order_UIUVLFs3vHVxa,340,completed,1294.7,2024-07-10 15:59:33,1513
12744,wc_order_EzSrw1HBjC0t2,212,completed,660.0,2024-07-10 16:04:55,1510
12747,wc_order_J6GC1qilAGdWY,222,completed,1342.0,2024-07-10 16:11:12,1516
12748,wc_order_XZPdtTUduVYdC,1600,completed,1019.32,2024-06-06 16:11:35,
12749,wc_order_6otZn8vD8nY45,134,completed,1116.5,2024-07-24 15:30:16,1512
12750,wc_order_uyCysOtnRo8ra,1218,completed,220.41,2024-06-07 08:58:33,
